user_upload,ad_id,video_id,labeller_id,ad_or_no,ad_brand,product,food_or_no
FALSE,2552,Imq5qD36u9g,10,TRUE,Hydro ottawa,EV trajectory in Canada,FALSE
FALSE,2553,jBT-sGvIVXE,10,TRUE,Lenovo,Lenovo laptop,FALSE
FALSE,2554,bLc9fBZ-O9k,10,TRUE,Capital one,Capital one credit card,FALSE
FALSE,2555,wYiITr6lv9o,10,TRUE,Playstation,Helldivers 2 game,FALSE
FALSE,2556,ixNQLgwmOlQ,10,TRUE,Icehot,Icehot patch,FALSE
FALSE,2557,ooCaj76Tluw,10,TRUE,disney+,Turning red movie,FALSE
FALSE,2558,O6kTjHnYTjQ,10,TRUE,TD bank,TD banking,FALSE
FALSE,2559,rajev2OQmNE,10,TRUE,CIBC,CIBC smart planner,FALSE
FALSE,2560,7rzbHavt-7E,10,TRUE,westjet,Westjet vacations,FALSE
FALSE,2561,OWdk2g0MSNA,10,,Not Labeled,N/A,
FALSE,2562,Vnhku_8Y1OI,10,TRUE,pulseway,Pulseway ,FALSE
FALSE,2563,vi9fi8ueehw,10,TRUE,playstation,Atomic heart game,FALSE
FALSE,2564,4F3h9Pb3AxM,10,TRUE,NA,DARGZ musician ,FALSE
FALSE,2565,zjLghJ798V0,10,TRUE,astragon,HOWL game,FALSE
FALSE,2566,iwQNW3pX_aI,10,TRUE,my certified service canada,Breaks inspection,FALSE
FALSE,2567,__FsfbrMmnE,10,TRUE,Orchestra tools,SINE factory,FALSE
FALSE,2568,eonLNpPaFl8,10,TRUE,squad accolade,Squad accolade game,FALSE
FALSE,2569,6s7Obezanhs,10,TRUE,Arksync,Arksync game,FALSE
FALSE,2570,nmymye4azqo,10,TRUE,Tokyo city,Tokyo city ,FALSE
FALSE,2571,g87rDLKYU44,10,TRUE,Equifax,Equifax ,FALSE
FALSE,2572,SntJc90imc4,10,,Not Labeled,N/A,
FALSE,2573,YSwWm-6iZac,10,TRUE,Cineplex pictures,Imaginary movie,FALSE
FALSE,2574,I9Ha02EPgkY,10,TRUE,just for men,just for men beard colouring ,FALSE
FALSE,2575,1jdG0pUOBG4,10,TRUE,Cobblestone,Cobblestone software,FALSE
FALSE,2576,vC5wp11UZfg,10,TRUE,Christina Mychas,Christina Mychas videos,FALSE
FALSE,2577,_BOfHwwSCJk,10,TRUE,acura ,Acura MDX and TLX car,FALSE
FALSE,2578,hxTh0rny5FM,10,TRUE,One plus,One plus phone,FALSE
FALSE,2579,5s4U5h6pUs0,10,TRUE,Sephora,Sephora products,FALSE
FALSE,2580,UXC1bdDH3qQ,10,TRUE,ebay,ebay motors,FALSE
FALSE,2581,6fSbB_BYWM4,10,TRUE,Expo west ,Natural products at expo west,FALSE
FALSE,2582,iWzpH19KJoU,10,TRUE,Tekken 8,Tekken 8 game,FALSE
FALSE,2583,Au4KeBd-w5M,10,TRUE,Microsoft 365,Microsoft 365 IT security,FALSE
FALSE,2584,1tbb1UZxio8,10,TRUE,Scotiabank,Scotiabank investing,FALSE
FALSE,2585,Vunt7wI58IA,10,TRUE,National bank,National bank,FALSE
FALSE,2586,hAzhjZikfp4,10,TRUE,twilio,twilio segment,FALSE
FALSE,2587,nRL10zJIxAo,10,TRUE,purevpn,VPN for gamer,FALSE
FALSE,2588,iLutvaJjMqM,10,TRUE,enverus,enverus openmaterials,FALSE
FALSE,2589,P2UWwqM2DbQ,10,TRUE,prime video,Mr and mrs smith movie,FALSE
FALSE,2590,Aut_iKQrUew,10,TRUE,status,status speaker,FALSE
FALSE,2591,YfFW_aPnHUk,10,TRUE,strike point gold,cuprite ,FALSE
FALSE,2592,JWqdYuF49Es,10,TRUE,genesis,genesis car,FALSE
FALSE,2593,98Wu1NpTZ1Y,10,TRUE,Microsoft 365,Microsoft 365 grants for nonprofits,FALSE
FALSE,2594,O5B2u_K7kng,10,TRUE,Sisley paris,Sisley paris blanc la nuit,FALSE
FALSE,2595,OdERAMdfMdI,10,TRUE,21st century security,ahead of ready,FALSE
FALSE,2596,Ls7bD3tq0SE,10,TRUE,Audible,Audible books,FALSE
FALSE,2597,m3EQ6ReQG9U,10,TRUE,Soviet soldier,Soviet soldier game,FALSE
FALSE,2598,IAaTzDX13_o,10,TRUE,Hyundai,Hyundai KONA car,FALSE
FALSE,2599,KRstdhAyHLQ,10,TRUE,Windows ,Video game,FALSE
FALSE,2600,ELFR2kdw6xE,10,TRUE,Windows ,Evony the king's return,FALSE
FALSE,2601,m2v6F7mXGGo,10,TRUE,unknown,Video game,FALSE
FALSE,2602,k42gFf2fLO8,10,TRUE,Universal studios,Monkey man movie,FALSE
FALSE,2603,DmwlZqFXgLg,10,TRUE,unknown,Video game,FALSE
FALSE,2604,0nOer3C0BtQ,10,TRUE,Monster energy,Legender video game,FALSE
FALSE,2605,LVJK8yM_Ee4,10,TRUE,element,element product,FALSE
FALSE,2606,N51V8X9HPgE,10,TRUE,ebay,ebay motors,FALSE
FALSE,2607,GxYXyl6WWFQ,10,TRUE,Cadillac ,Cadillac sports car,FALSE
FALSE,2608,XgdwlRDeyQk,10,TRUE,vevo music,medium build song ,FALSE
FALSE,2609,ySLaCAT1Ml4,10,TRUE,Toyota,Toyota cars,FALSE
FALSE,2610,#NAME?,10,TRUE,Cadillac,Cadillac SUV OLV car,FALSE
FALSE,2611,fDdl5klW6OI,10,TRUE,evony,Evony game,FALSE
FALSE,2612,VEKLAWe_f_8,10,TRUE,"windows, xbox, playstation",enlisted game,FALSE
FALSE,2613,SkF468uJ-ug,10,TRUE,lil perco,lil perco song,FALSE
FALSE,2614,nrHYtfpXiZ8,10,TRUE,Online shopping tools,Online shopping tools,FALSE
FALSE,2615,#NAME?,10,TRUE,unknown,calls of dragons game,FALSE
FALSE,2616,mnnJaCDRpLM,10,TRUE,Cris jacobs,Cris jacobs work song,FALSE
FALSE,2617,2l9ZutG-2lg,10,TRUE,Aurora,Aurora app,FALSE
FALSE,2618,o3N3nxkbugc,10,TRUE,Government of Canada,Canada climate crisis,FALSE
FALSE,2619,6x1FtgEARek,10,TRUE,Level film,Out of darkness movie,FALSE
FALSE,2620,wVAWVYzT8L0,10,TRUE,Hexy studio,Furylands video game,FALSE
FALSE,2621,VaCWpYtr348,10,TRUE,The prince & izant,The prince & izant companies,FALSE
FALSE,2622,d4nfYpVXP-4,10,TRUE,Lenovo,Lenovo laptop,FALSE
FALSE,2623,a3TKxDtwK6Y,10,,Not Labeled,N/A,
FALSE,2624,Xg4svDHg_S4,10,TRUE,Squarespace,Squarespace games,FALSE
FALSE,2625,75W46cWRIR4,10,TRUE,Atera,Atera solutions,FALSE
FALSE,2626,Wr2xmiC1cMI,10,TRUE,Ticketspice,Ticketspice pages,FALSE
FALSE,2627,W6ornbDmRP8,10,TRUE,Caption,Caption games,FALSE
FALSE,2628,#NAME?,10,TRUE,paramount+,Mission impossible movie,FALSE
FALSE,2629,VoJHttGNxnQ,10,TRUE,Paramount+,June movie,FALSE
FALSE,2630,nr2Ktn667CQ,10,,Not Labeled,N/A,
FALSE,2631,NlQChCibZ5A,10,TRUE,Epic games,Bandle tale game,FALSE
FALSE,2632,Pgs-LaWyUJI,10,TRUE,Ronald reagan,Ronald reagan video,FALSE
FALSE,2633,XkQo1jLlaU0,10,TRUE,NA,Future chicken game,FALSE
FALSE,2634,Ev0wplccGq8,10,TRUE,ebay,ebay motors,FALSE
FALSE,2635,C_06Tv6IWqM,10,TRUE,Billy grahm peace with god,Billy grahm peace with god videos,FALSE
FALSE,2636,DsQVrHi5J7Q,10,TRUE,Tekken8,Tekken8 game,FALSE
FALSE,2637,g9gu0mUy634,10,TRUE,Homedepot,Homedepot equipment ,FALSE
FALSE,2638,DXGELY_5t2I,10,TRUE,Plan international,Plan international social support,FALSE
FALSE,2639,7Bc_SPdyCME,10,TRUE,NA,The brew barons game,FALSE
FALSE,2640,KIYzOjZ-bqY,10,TRUE,playstation,Stormblood game,FALSE
FALSE,2641,uryd4TKdPow,10,TRUE,Dulcolax,Dulcolax laxative,FALSE
FALSE,2642,IPTiSGABk90,10,TRUE,Deel,Deel HR,FALSE
FALSE,2643,fUTIj0-fzS8,10,TRUE,New Amsterdam,New Amsterdam pink whitney aclohol,TRUE
FALSE,2644,rz_2P1DmGTI,10,TRUE,BOOX,BOOX tablet,FALSE
FALSE,2645,EQCwIufRLcQ,10,TRUE,Halls,Halls minis for throat,FALSE
FALSE,2646,EXF1sD0k9Xw,10,TRUE,Plan international,Plan international to help the underprivileged ,FALSE
FALSE,2647,kIBOOJZ95WM,10,TRUE,Bridges Ablaze,Bridges Ablaze numb music video,FALSE
FALSE,2648,3MYhdPd1GkA,10,TRUE,Toulouse school of economics,Toulouse school of economics,FALSE
FALSE,2649,dX5sRh2xHtg,10,TRUE,1password,1password,FALSE
FALSE,2650,HjIUpUuKDaY,10,TRUE,Hayu,Below deck show,FALSE
FALSE,2651,Ns6ZT1IUhr8,10,TRUE,New Zealand ,New Zealand ,FALSE
FALSE,2652,VL-vKGKjj-s,10,TRUE,Disney+,The marvels movie,FALSE
FALSE,2653,3RnaaOA0id0,10,TRUE,HP,Hp Smart Tank,FALSE
FALSE,2654,vdhIZI4K1I4,10,TRUE,Just for men,Just for men beard,FALSE
FALSE,2655,pOU2hfTmnu0,10,TRUE,UBISOFT,Skull and Bones Game,FALSE
FALSE,2656,ykE6bW8cZ3A,10,TRUE,Lenovo,Lenovo laptop,FALSE
FALSE,2657,2geb3utixO8,10,TRUE,The shed's hunter,The shed hunter's app,FALSE
FALSE,2658,JapG-9mq7ho,10,TRUE,ALCAN,ALCAN aluminum foil,TRUE
FALSE,2659,f59wRkRr9Fg,10,TRUE,Government of Canada,Travelling in Canada during reading week,FALSE
FALSE,2660,mH7NGMNKlM8,10,TRUE,Nordica,Nordica Cottage Cheese,TRUE
FALSE,2661,TNtM9oLLapI,10,,Not Labeled,N/A,
FALSE,2662,h27T9ZN-RXY,10,TRUE,Palworld,Palworld contest,FALSE
FALSE,2663,RHiPksuXxnY,10,TRUE,Alberta health services,Alberta health services work environment ,FALSE
FALSE,2664,i_y3tUb_LZE,10,TRUE,Two good,Two good low sugar yogourt ,TRUE
FALSE,2665,#NAME?,10,TRUE,COACH ,Mental health support,FALSE
FALSE,2666,vBd2A_E4NhM,10,TRUE,unknown,Debt relief,FALSE
FALSE,2667,lN9kPQccFCg,10,TRUE,unknown,Video game,FALSE
FALSE,2668,taunF0ZsKZE,10,TRUE,CBC,CBC news app,FALSE
FALSE,2669,lMSn_jJEI3c,10,TRUE,Unknown,Safety's sexy music,FALSE
FALSE,2670,SibSmjCNfq8,10,TRUE,Ontario catholic teacher association,Smaller classes,FALSE
FALSE,2671,qurCdx3-_lM,10,TRUE,Disney+,The marvels movie,FALSE
FALSE,2672,uJjpy2k_JkQ,10,TRUE,EB games,Skull and bones game,FALSE
FALSE,2673,#NAME?,10,TRUE,icyhot,Icy hot pro,FALSE
FALSE,2674,CM8hXiffcKs,10,TRUE,capital one,Capital one credit card,FALSE
FALSE,2675,ZrCeTEyH6SU,10,TRUE,Gillete,Gillete razor,FALSE
FALSE,2676,DG9weGKq86o,10,TRUE,CIBC bank,CIBC banking app,FALSE
FALSE,2677,npbvBILu-DM,10,TRUE,Acura,Acura car,FALSE
FALSE,2678,MwpZafq0e14,10,TRUE,Janes,Janes chicken wings ,TRUE
FALSE,2679,DHKXGVUaSSE,10,TRUE,Ramzoid,Off the map music video,FALSE
FALSE,2680,eBzL640VCdk,10,TRUE,Paramount,Halo the series ,FALSE
FALSE,2681,jswm-r4Y0II,10,TRUE,Crave,Nesting show,FALSE
FALSE,2682,zkjhXapZvp0,10,TRUE,one plus,headphones oneplus buds 3,FALSE
FALSE,2683,fk-z_b2VSUI,10,TRUE,New Amsterdam Pink Whitney,Pink Whitney Alcohol,TRUE
FALSE,2684,#NAME?,10,TRUE,Christie ,Ritz cheddar crackers,TRUE
FALSE,2685,DJ5wkaxubI0,10,TRUE,Squarespace,Squarespace classes,FALSE
FALSE,2686,Ywz59q9O5VA,10,TRUE,CBC,CBC canadian pottery challenge,FALSE
FALSE,2687,GHRMdkDQKEo,10,TRUE,Allegra,Allegra hives medication,FALSE
FALSE,2688,Q36UCU9irVQ,10,TRUE,marvel and disney+,Madame web movie,FALSE
FALSE,2689,u4hRwkHZm1A,10,TRUE,GOogle play,Free fire mac,FALSE
FALSE,2690,QvKQrctHgh8,10,TRUE,Lysol,Lysol laundry disinfectant ,FALSE
FALSE,2691,HqG8Dfl5rW8,10,TRUE,Google,Pixel 8 google phone,FALSE
FALSE,2692,BIbzKzjCiTk,10,TRUE,Metro store,Metro delivery ,FALSE
FALSE,2693,KNs8afyAEns,10,TRUE,Belairdirect,Car and home insurance app,FALSE
FALSE,2694,TblnTYYZ_BU,10,TRUE,Popeyes,Popeyes chicken wings,TRUE
FALSE,2695,32J3xn8wsb0,10,TRUE,BCAA,Small business insurance,FALSE
FALSE,2696,DqNINKZlX9Q,10,TRUE,Google play,Clash royale,FALSE
FALSE,2697,svejPE1CLbg,10,TRUE,Share file,Share file platform,FALSE
FALSE,2698,ZSD4HUmNksw,10,TRUE,The brick mattress store,Mattress ,FALSE
FALSE,2699,e2pahHfe5JQ,10,TRUE,Intact,Intact insurance,FALSE
FALSE,2700,vGA-7J3hgHU,10,TRUE,Popeyes,Chicken wings popeyes,TRUE
FALSE,2701,wCZzt9Jwo6A,10,TRUE,Ski-doo rad rides,Ski-doo rad rides episodes,FALSE
FALSE,2702,fH-Eu-WB1XA,10,TRUE,Oura,Oura ifeelgoodsleep app,FALSE
FALSE,2703,2O__PdEsxWo,10,TRUE,Nissan,Nissan car,FALSE
FALSE,2704,2tzArrqtHTA,10,TRUE,Newground,Newground interior design,FALSE
FALSE,2705,7e5_NWD6UZs,10,TRUE,Chevrolet,Chevrolet silverado,FALSE
FALSE,2706,pSckD6k3Ocg,10,TRUE,CBC sports,CBC ski community,FALSE
FALSE,2707,4S5yIY75jr0,10,TRUE,KFC,KFC wraps,TRUE
FALSE,2708,HFtkhnMNqdE,10,TRUE,playstation,Final fantasy XIV game,FALSE
FALSE,2709,Xk0HPexT6PM,10,TRUE,Flimora wondershare,Flimora wondershare AI images,FALSE
FALSE,2710,Bx4Y_ZzfEmo,10,TRUE,Euro news,Euro fifa news,FALSE
FALSE,2711,XOsCYQkfSiY,10,TRUE,Google play,Google play games,FALSE
FALSE,2712,G1uQS8tbidQ,10,TRUE,1password ,1password app,FALSE
FALSE,2713,oalq6g4EyA4,10,TRUE,I want TFC,Gandara teh beksplorer show,FALSE
FALSE,2714,f57KPbO3SsQ,10,TRUE,Macs adventure,Macs adventure app,FALSE
FALSE,2715,0KSfJ0Cibb0,10,,Not Labeled,N/A,
FALSE,2716,O1GFqgkvUEA,10,TRUE,old spice,Old spice products,FALSE
FALSE,2717,inQv7FHNNso,10,TRUE,Cedarglen,Cedarglen homes,FALSE
FALSE,2718,QJYm5OO2wp0,10,TRUE,Tek Savvy,Tek Savvy internet,FALSE
FALSE,2719,LaJ2cMnQG4I,10,TRUE,Dubai city,Dubai city,FALSE
FALSE,2720,3ZOy8UtBlYk,10,TRUE,Government of Canada,missinformation,FALSE
FALSE,2721,WoXkXo4hSU8,10,TRUE,Babybel,Babybel snack cheese,TRUE
FALSE,2722,DkFDG9JOfqg,10,TRUE,Dubai city,Dubai city,FALSE
FALSE,2723,k8kPnlZ77UA,10,TRUE,BMO bank,Bmo cashback,FALSE
FALSE,2724,ve-ZuwPdylA,10,TRUE,Quebec city,Quebec city show,FALSE
FALSE,2725,nEHLJnQkAGA,10,TRUE,Blood services,Blood donation,FALSE
FALSE,2726,YkeXTo2_x70,10,TRUE,Dubai,Dubai city,FALSE
FALSE,2727,4jza3hB_e_Q,10,TRUE,Global Tv,Fire country show,FALSE
FALSE,2728,NXjq-CUCUl8,10,TRUE,Sharefile,Sharefile application,FALSE
FALSE,2729,JsQeWljGwV8,10,,Not Labeled,N/A,
FALSE,2730,mqpF6Ha0ROA,10,TRUE,TD bank,Black history month,FALSE
FALSE,2731,1GyLmWMUthc,10,TRUE,Radio-canada OHdio,MaSante Episode 1,FALSE
FALSE,2732,wDOLReaXjqE,10,TRUE,KIA,KIA car,FALSE
FALSE,2733,BEyennjXnyM,10,TRUE,Cineplex,Imaginare movie,FALSE
FALSE,2734,qAAmMNjoMw4,10,TRUE,Government of Canada,Canadian food inspection,FALSE
FALSE,2735,koS2dXw3meo,10,TRUE,CBC,La Famille qu'on Choisit,FALSE
FALSE,2736,FF4tAW0FeM8,10,TRUE,Scotia Bank,Scotia Bank,FALSE
FALSE,2737,9Ei_JLQPRR4,10,TRUE,Nissan,Nissan Rogue Car,FALSE
FALSE,2738,notVPlSdeaY,10,TRUE,Subaru,Subaru car,FALSE
FALSE,2739,aSvJLK2wqkk,10,TRUE,RBC royal bank,RBC royal bank travel,FALSE
FALSE,2740,prAFUUrNbfw,10,TRUE,Rogers,Rogers phone plan,FALSE
FALSE,2741,F1mtkfi-p4E,10,TRUE,My certified service Canada,Winter tire clearout event,FALSE
FALSE,2742,5N_yUlg6-7g,10,TRUE,CBC,CBC ghosting show,FALSE
FALSE,2743,X_vuOoWNDls,10,TRUE,UKG,UKG ,FALSE
FALSE,2744,14NQd3Fq2Wk,10,TRUE,Playstation,The last of us part 2 game,FALSE
FALSE,2745,c-R_BfI5rA0,10,TRUE,Macs adventure ,Macs adventure app,FALSE
FALSE,2746,QLnnmN66Vr4,10,TRUE,IOGO nano ,IOGO nano drink,TRUE
FALSE,2747,u_M8Eb4PbZM,10,TRUE,SONY,Tarot Movie,FALSE
FALSE,2748,qz0UXsoYYMI,14,TRUE,hello fresh,hello fresh salmon & panzanella salad ,TRUE
FALSE,2749,2iC-Jqh2Ip0,14,TRUE,volvo,hybrid SUV,FALSE
FALSE,2750,4ihylYls9hk,14,TRUE,jelly belly,jelly belly candies,TRUE
FALSE,2751,jKc7snvxiv0,14,TRUE,disney plus,the marvels,FALSE
FALSE,2752,FDHkwnoFCQE,14,TRUE,old spice,old spice,FALSE
FALSE,2753,r9CdfXig2VY,14,TRUE,tangerine,tangerine bank,FALSE
FALSE,2754,gczKV4qjN2Q,14,TRUE,genesis,genesis cars,FALSE
FALSE,2755,GOMl5MeoYqA,14,TRUE,XPN,protein powder,TRUE
FALSE,2756,yL_th3UfRw4,14,TRUE,Sun life,sun life investments,FALSE
FALSE,2757,nouE62nKphk,14,TRUE,maserati,MCXtrema,FALSE
FALSE,2758,T50SZq9aqUQ,14,TRUE,Kia,Kia sportage SUV,FALSE
FALSE,2759,_u-6c1PWqe8,14,TRUE,aurora kids dentistry,dentist,FALSE
FALSE,2760,uGGAVuUSw1I,14,TRUE,auto trader,car dealership,FALSE
FALSE,2761,pSte5yrESmA,14,TRUE,amazon prime,les expatriates movie,FALSE
FALSE,2762,S1bNCXs2bas,14,TRUE,oura ring,oura ring,FALSE
FALSE,2763,J1GJdKNyuCE,14,TRUE,practiques RH,HR services,FALSE
FALSE,2764,4RErpOIyz1w,10,TRUE,Canadian tire,Triangle card,FALSE
FALSE,2765,LTumeYjzsow,10,,Not Labeled,N/A,
FALSE,2766,OFMbmmx93og,10,TRUE,Subaru,Car,FALSE
FALSE,2767,ywi3-rX4NBg,10,TRUE,Canadian tire,Triangle Card,FALSE
FALSE,2768,SW5C9YiMllc,10,TRUE,Tre stelle,Tre stelle creame cheese,TRUE
FALSE,2769,aLZTkSuJVbk,14,TRUE,Quebec government,Quebec government services (health?),FALSE
FALSE,2770,SffJ1m9ShFw,14,TRUE,Hi Bob,HR services,FALSE
FALSE,2771,lccI0Hp_7PY,14,FALSE,Not Labeled,N/A,
FALSE,2772,Znxb0Jmae5U,14,TRUE,Buick ,Encore GX SUV,FALSE
FALSE,2773,fuMAhgFZdwM,14,TRUE,Shoppers Drug Mart,several products,TRUE
FALSE,2774,tAjNABJS4V0,14,TRUE,wondershare filmora,new grunge effect,FALSE
FALSE,2775,#NAME?,14,,Not Labeled,N/A,
FALSE,2776,o4PJBfkBqCI,14,TRUE,MACS adventure,guided hiking and biking trips,FALSE
FALSE,2777,j-yHCf9-13o,14,TRUE,tudum.com,netflix event,FALSE
FALSE,2778,yq_rz1ycQXE,14,FALSE,Not Labeled,N/A,
FALSE,2779,LjLC5tc_x5g,14,TRUE,amazon prime,expats movie,FALSE
FALSE,2780,blvj1T2C5kU,14,TRUE,crackel barrel,cheese,TRUE
FALSE,2781,azQj4L7Fv7Q,14,TRUE,Kia,Sportage car,FALSE
FALSE,2782,#NAME?,14,FALSE,Not Labeled,N/A,
FALSE,2783,1GKJRCow75g,14,TRUE,Fusion Auth,software development tool,FALSE
FALSE,2784,rwrWeADB7yc,14,TRUE,Disney,Turning Red movie trailer,FALSE
FALSE,2785,Li3EtXWkiR0,14,TRUE,Government of Ontario,cancer screening,FALSE
FALSE,2786,15LP_LVUl6k,14,TRUE,Sony's Madame Web,Madame Web movie,FALSE
FALSE,2787,UEKDLf7D_dg,14,TRUE,Fortnite,video game,FALSE
FALSE,2788,mKwM5OYP21k,14,TRUE,Swiffer,power mop,FALSE
FALSE,2789,1s15Zt-JJHQ,14,,Not Labeled,N/A,
FALSE,2790,X4jqKXIDBes,14,TRUE,Houseful,homes for sale,FALSE
FALSE,2791,DRz6zxXtDCg,14,TRUE,eMotors Direct ,electric motors,FALSE
FALSE,2792,crvaMG40OPM,14,TRUE,Knipex,tools,FALSE
FALSE,2793,WkNhNgsrKFc,14,TRUE,justice driving school,driving school,FALSE
FALSE,2794,BmB7B2Y4w78,14,TRUE,quebec by the sea,snowmobiling ,FALSE
FALSE,2795,eBC4jBdlwv8,14,TRUE,amazon prime,movie,FALSE
FALSE,2796,Ppme1izwXeg,14,TRUE,mercedes,comparig models,FALSE
FALSE,2797,rnyBQXGYJ1A,14,TRUE,bounty,paper towel,FALSE
FALSE,2798,iK28w4xzd90,14,TRUE,adobe express,editing software,FALSE
FALSE,2799,T9PhOXTDrNo,14,TRUE,subaru,cars,FALSE
FALSE,2800,BYduKX12Q6A,14,TRUE,Sell Off vacations,vacation bookings,FALSE
FALSE,2801,6tbMOEyoskM,14,TRUE,Google Pixel,cellphone ,FALSE
FALSE,2802,9wJTL_N_gpc,14,TRUE,Disney,Pixar fest,FALSE
FALSE,2803,lO4KP6n1pjw,14,TRUE,Axe,body spray,FALSE
FALSE,2804,jx5YqRnwwTw,14,TRUE,Taiga,snowmobile,FALSE
FALSE,2805,fHvXdpaVQdQ,14,TRUE,Macs Adventure ,self-guided hiking and biking trips,FALSE
FALSE,2806,oS65KnrNCd4,10,TRUE,Finish,Finish clean pods,FALSE
FALSE,2807,qeTA5-8LLlo,10,TRUE,Sodastream,Sodastream soda,FALSE
FALSE,2808,8d9LiMxAp_0,14,TRUE,Share File,accounting,FALSE
FALSE,2809,CtLa_vAT8SA,10,TRUE,Houseful,Houseful finding a home,FALSE
FALSE,2810,q4ZbtmMn5dY,14,TRUE,Pedal commander,driving tool,FALSE
FALSE,2811,3ckVbAvFOdk,10,TRUE,SecureMEDIC,SecureMEDIC medical alert,FALSE
FALSE,2812,AlN5vE533rg,10,TRUE,Equifax,ID theft awareness,FALSE
FALSE,2813,1GPF1QKqogI,10,TRUE,WWE,WWE24 all OMG trailer,FALSE
FALSE,2814,ggcRw5ruD9w,10,TRUE,Robinson,Fall sale 2024,FALSE
FALSE,2815,Al0dcN86NOI,10,TRUE,Revvity,Revvity treatments and research,FALSE
FALSE,2816,tZ0Vb45JAs4,10,TRUE,Adobe,Create a multi page on Adobe,FALSE
FALSE,2817,5U6J95-E6Rg,10,TRUE,Goodfood,Goodfood food products,TRUE
FALSE,2818,EukxKkUKx9Q,14,TRUE,canadian food inspection agency,animal farming tips,FALSE
FALSE,2819,pEoquvzzYKY,14,TRUE,Anthrax,paintball uniforms,FALSE
FALSE,2820,k_jM8YPdN5k,14,TRUE,Tekken 8,video game,FALSE
FALSE,2821,jSMxG-lzd0Y,14,TRUE,Tokyo Tokyo,traveling Tokyo,FALSE
FALSE,2822,_cdYePpXdjM,14,TRUE,Kia,Seltos,FALSE
FALSE,2823,hfRBFBWs24Q,10,TRUE,KFC,KFC snacker wraps,TRUE
FALSE,2824,63DNgyzgqx4,14,TRUE,Power Test 24,conference,FALSE
FALSE,2825,h6mqrdFHZMw,14,TRUE,NETA Standards,electrical standards guideline,FALSE
FALSE,2826,cAR5imPv10Q,14,TRUE,Audible,audiobook,FALSE
FALSE,2827,rJw5jQNzNaU,14,TRUE,Adobe Express,editing software,FALSE
FALSE,2828,93U2bzDJ2xs,14,TRUE,Baby Drill,music video,FALSE
FALSE,2829,kdEMOx4vY4I,10,TRUE,playstation,tekken8 game,FALSE
FALSE,2830,gXvnyrBmngk,14,TRUE,Power Test,power conference,FALSE
FALSE,2831,UD5BBEdGMQ8,10,TRUE,Val Johnson,Im handsome music video,FALSE
FALSE,2832,esieCNqzcIM,14,TRUE,Pure VPN,VPN,FALSE
FALSE,2833,rDIG_PZYy0E,10,,Not Labeled,N/A,
FALSE,2834,3bHAboGjv3U,10,TRUE,Pedialyte,Pedialyte medication,FALSE
FALSE,2835,4qICZfol2Hg,14,TRUE,Gem,ceramics competition ,FALSE
FALSE,2836,W5UUKPgSkwk,10,TRUE,Password1,Protect your business password,FALSE
FALSE,2837,FBQln5SFx2c,10,TRUE,One a day,One a day multivitamins,FALSE
FALSE,2838,AzSGdRFyE5w,14,TRUE,Oura ring,Oura ring,FALSE
FALSE,2839,xpcnwpblZsI,10,TRUE,Robinson lightening and bath,Fall sale 2024,FALSE
FALSE,2840,j6s08gUcWrI,14,TRUE,Monster Energy,snowboarding,FALSE
FALSE,2841,_jjw_1XFbRI,10,TRUE,Aussie,Aussie freeze hair product,FALSE
FALSE,2842,41h6msbYN3M,14,TRUE,Rocky Mountaineer,train,FALSE
FALSE,2843,DURF0c3pM6s,10,TRUE,Invest tokyo,Tokyo investment ,FALSE
FALSE,2844,DESzAGW82tQ,14,TRUE,One Plus,lights,FALSE
FALSE,2845,hZE55141WD8,10,TRUE,Levelfilm,Orah movie,FALSE
FALSE,2846,vu-9iGLH6D0,10,TRUE,UHN canada,UHNited hospital,FALSE
FALSE,2847,#NAME?,10,TRUE,Georgian college,More impact at Georgian college,FALSE
FALSE,2848,M_lUzjLyk_4,14,TRUE,Maserati,car,FALSE
FALSE,2849,28u5mqTVThs,14,TRUE,Popeye's,supplments(?),FALSE
FALSE,2850,1oPg_OJofw4,10,TRUE,BMO bank,BMO bank,FALSE
FALSE,2851,cFSRojG5KSk,10,TRUE,Reese's Hershey's,Reese's big cup avec caramel,TRUE
FALSE,2852,IddAlLidYoQ,14,TRUE,Japan Foundation,Japan's museums,FALSE
FALSE,2853,S1NAWBydX8s,14,TRUE,Nissan,Rogue,FALSE
FALSE,2854,35-tekCxxYI,14,TRUE,Quebec government,gov services,FALSE
FALSE,2855,sv605y_BiU4,14,TRUE,BMO,bank,FALSE
FALSE,2856,GTLAiv-Ete8,14,TRUE,Sourire Concept,invisalign,FALSE
FALSE,2857,p5cmpmXUzZU,14,TRUE,Georgian College,college,FALSE
FALSE,2858,3R02fPeDx-M,14,TRUE,Pure VPN,VPN,FALSE
FALSE,2859,WPzwFmMwFNc,14,TRUE,Uber eats,food delivery service,TRUE
FALSE,2860,ZDW8iBVYcnA,10,TRUE,toyota,Maintenance at toyota,FALSE
FALSE,2861,rqCZWY-z-oY,10,TRUE,iA financial group,physical wellness,FALSE
FALSE,2862,PqKeKoHYiMc,10,TRUE,Thermo fisher scientific,member rewards,FALSE
FALSE,2863,n0btn9FUtlI,10,TRUE,UHNited hospital,UHNited organ compatibility ,FALSE
FALSE,2864,dHVnFAaiwuk,10,,Not Labeled,N/A,
FALSE,2865,ijmmowjPtPk,10,,Not Labeled,N/A,
